date,return,gross_return,turnover,n_selected,cum_return
2021-01-29,0.06052267635858471,0.0665226763585847,1.0,30,1.0605226763585847
2021-02-26,0.03528444215090867,0.03618472067770648,0.150046421132969,30,1.0979426273822859
2021-03-31,0.001329564541495601,0.0034429872798437417,0.3522371230580234,30,1.09940241296825
2021-04-30,0.03988407684701103,0.04391543826626623,0.6718935698758671,29,1.143251063292865
2021-05-31,-0.0310379120350337,-0.029838696225442756,0.1998693015984906,29,1.1077669373564223
2021-06-30,-0.040472629545966476,-0.039515808732469467,0.1594701355828344,29,1.0629326964775259
2021-07-30,0.06400670950372564,0.06520798892421381,0.20021323674802924,29,1.1309675208029746
2021-08-31,0.023115227490525272,0.025452986787384675,0.38962654947656705,27,1.1571100923307307
2021-09-30,-0.006514103650814729,-0.005263725461208263,0.20839636493441094,27,1.1495725572538844
2021-10-29,-0.02568407252170522,-0.024293534309742435,0.2317563686604641,28,1.1200468523244136
2021-11-30,0.039056949812424,0.039758768844914964,0.11696983874849481,28,1.1637924660232117
2021-12-31,-0.011802990514200539,-0.01133429458489361,0.07811598821782159,29,1.1500562345862417
2022-01-28,0.014074028909725552,0.014999690486478333,0.15427692945879676,27,1.1662421592796186
2022-02-28,-0.008475798621657102,-0.007915560789693611,0.0933729719939152,29,1.156357325593478
2022-03-31,0.007863455116885385,0.008985756197812297,0.18705018015448543,28,1.165450289522364
2022-04-29,-0.01013057154784681,-0.008639553138013789,0.24850306830550328,28,1.1536436119788989
2022-05-31,0.06248055233693952,0.06465792667835256,0.36289572356883937,29,1.2257239020553226
2022-06-30,-0.02888108264704696,-0.028232845143180845,0.10803958397768584,28,1.190323668737602
2022-07-29,0.016827927219765716,0.017358918344066034,0.0884985207167194,29,1.210354348803083
2022-08-31,-0.03657666752297618,-0.0344437668276762,0.3554834492166645,29,1.1660836202019242
2022-09-30,-0.03273822866574164,-0.03198832501582093,0.12498394165345042,30,1.1279081080003779
2022-10-31,0.132109528985052,0.1344464024682675,0.38947891386925115,30,1.276915516886729
2022-11-30,-0.015469274873324137,-0.013856670019939754,0.26876747556406366,30,1.2571625597659954
2022-12-30,0.028561289476012806,0.029490768820635328,0.1549132241037536,29,1.2930687435538772
2023-01-31,0.012099932312719525,0.012831252091203026,0.12188662974725023,29,1.3087147878265726
2023-02-28,0.04109533903006257,0.041483170766398264,0.0646386227226151,30,1.362496865725962
2023-03-31,0.08521463256177611,0.08768769839525468,0.412177638913096,29,1.4786015355053714
2023-04-28,0.006706481962218264,0.00894380724649378,0.3728875473792528,30,1.4885177500325464
2023-05-31,0.007251678224315014,0.008943174767099151,0.2819160904640229,30,1.4993120017869639
2023-06-30,0.07304925627986458,0.07381822099638966,0.12816078608751252,28,1.6088356284489767
