date,code,weight,buy_price,sell_price,return_pct,contrib_pct,action,capital_before,capital_after,name
2024-12-31,601009,8.0,10.11,10.19,0.76,0.061,持有,12278.64496834239,13251.506521805311,南京银行
2024-12-31,601838,1.0,0.0,0.0,0.0,0.0,卖出清仓,13251.506521805311,13240.37525632695,成都银行
2024-12-31,601117,1.0,0.0,0.0,0.0,0.0,卖出清仓,13251.506521805311,13240.37525632695,中国化学
2024-12-31,600036,1.0,0.0,0.0,0.0,0.0,卖出清仓,13251.506521805311,13240.37525632695,招商银行
2024-12-31,600795,1.0,0.0,0.0,0.0,0.0,卖出清仓,13251.506521805311,13240.37525632695,国电电力
2024-12-31,601398,10.0,0.0,0.0,0.0,0.0,卖出清仓,13251.506521805311,13240.37525632695,工商银行
2024-12-31,601318,1.0,50.34,0.0,0.0,0.0,新建仓,13251.506521805311,13240.37525632695,中国平安
2024-12-31,000002,1.0,7.26,0.0,0.0,0.0,新建仓,13251.506521805311,13240.37525632695,万科A
2024-12-31,600048,1.0,8.67,0.0,0.0,0.0,新建仓,13251.506521805311,13240.37525632695,保利发展
2024-12-31,600926,1.0,14.02,0.0,0.0,0.0,新建仓,13251.506521805311,13240.37525632695,杭州银行
2024-12-31,601825,1.0,8.12,0.0,0.0,0.0,新建仓,13251.506521805311,13240.37525632695,沪农商行
2024-12-31,601328,9.0,7.22,0.0,0.0,0.0,加仓,13251.506521805311,13240.37525632695,交通银行
2024-12-31,601186,1.0,8.85,8.24,-6.87,-0.069,期末持有,13240.37525632695,13229.343783543154,中国铁建
2024-12-31,601668,1.0,5.73,5.39,-6.0,-0.06,期末持有,13240.37525632695,13229.343783543154,中国建筑
2024-12-31,601390,1.0,6.1,5.65,-7.36,-0.074,期末持有,13240.37525632695,13229.343783543154,中国中铁
2024-12-31,601669,1.0,5.32,4.95,-6.96,-0.07,期末持有,13240.37525632695,13229.343783543154,中国电建
2024-12-31,601618,1.0,3.24,3.04,-6.06,-0.061,期末持有,13240.37525632695,13229.343783543154,中国中冶
2024-12-31,600016,1.0,3.95,3.97,0.48,0.005,期末持有,13240.37525632695,13229.343783543154,民生银行
2024-12-31,601800,1.0,9.97,9.12,-8.51,-0.085,期末持有,13240.37525632695,13229.343783543154,中国交建
2024-12-31,601916,1.0,2.78,2.77,-0.34,-0.003,期末持有,13240.37525632695,13229.343783543154,浙商银行
2024-12-31,600015,1.0,7.5,7.21,-3.84,-0.038,期末持有,13240.37525632695,13229.343783543154,华夏银行
2024-12-31,000001,1.0,11.11,10.89,-1.97,-0.02,期末持有,13240.37525632695,13229.343783543154,平安银行
2024-12-31,600048,1.0,8.67,8.14,-6.09,-0.061,期末持有,13240.37525632695,13229.343783543154,保利发展
2024-12-31,601169,1.0,5.86,5.82,-0.61,-0.006,期末持有,13240.37525632695,13229.343783543154,北京银行
2024-12-31,601818,1.0,3.59,3.68,2.72,0.027,期末持有,13240.37525632695,13229.343783543154,光大银行
2024-12-31,601166,1.0,17.78,18.84,6.0,0.06,期末持有,13240.37525632695,13229.343783543154,兴业银行
2024-12-31,601998,1.0,6.69,6.36,-4.87,-0.049,期末持有,13240.37525632695,13229.343783543154,中信银行
2024-12-31,600000,1.0,9.99,10.34,3.5,0.035,期末持有,13240.37525632695,13229.343783543154,浦发银行
2024-12-31,601868,1.0,2.25,2.22,-1.31,-0.013,期末持有,13240.37525632695,13229.343783543154,中国能建
2024-12-31,601328,10.0,7.22,6.91,-4.37,-0.437,期末持有,13240.37525632695,13229.343783543154,交通银行
2024-12-31,601077,10.0,5.59,5.76,3.12,0.312,期末持有,13240.37525632695,13229.343783543154,渝农商行
2024-12-31,000002,1.0,7.26,7.27,0.14,0.001,期末持有,13240.37525632695,13229.343783543154,万科A
2024-12-31,601658,1.0,5.29,5.18,-2.13,-0.021,期末持有,13240.37525632695,13229.343783543154,邮储银行
2024-12-31,601229,10.0,8.68,8.83,1.64,0.164,期末持有,13240.37525632695,13229.343783543154,上海银行
2024-12-31,601009,8.0,10.19,10.23,0.38,0.03,期末持有,13240.37525632695,13229.343783543154,南京银行
2024-12-31,600926,1.0,14.02,14.17,1.03,0.01,期末持有,13240.37525632695,13229.343783543154,杭州银行
2024-12-31,601939,10.0,8.22,8.17,-0.57,-0.057,期末持有,13240.37525632695,13229.343783543154,建设银行
2024-12-31,601318,1.0,50.34,48.62,-3.42,-0.034,期末持有,13240.37525632695,13229.343783543154,中国平安
2024-12-31,601825,1.0,8.12,7.97,-1.88,-0.019,期末持有,13240.37525632695,13229.343783543154,沪农商行
2024-12-31,601988,10.0,5.17,5.24,1.2,0.12,期末持有,13240.37525632695,13229.343783543154,中国银行
2024-12-31,601288,10.0,4.93,4.88,-1.11,-0.111,期末持有,13240.37525632695,13229.343783543154,农业银行
2024-12-31,600919,10.0,9.06,9.46,4.4,0.44,期末持有,13240.37525632695,13229.343783543154,江苏银行
