date,return,gross_return,turnover,n_selected,cum_return
2021-01-29,0.06052267635858471,0.0665226763585847,1.0,30,1.0605226763585847
2021-02-26,0.05417503079430316,0.057372464062556715,0.5329055447089258,30,1.1179765250083677
2021-03-31,0.03310360181109721,0.037371377735316576,0.7112959873698947,30,1.154985574726399
2021-04-30,0.05989315493157153,0.06403315494963674,0.6900000030108676,29,1.2241613046972175
2021-05-31,-0.024195956062295684,-0.022455955979793944,0.29000001375029,29,1.194541551555601
2021-06-30,0.005222199462848701,0.006902199462848685,0.27999999999999736,29,1.2007796858044852
2021-07-30,0.1395882718701088,0.1396482718701089,0.01000000000001499,29,1.3683944470426657
2021-08-31,0.0770063874664968,0.07934638746649679,0.3899999999999981,27,1.4737695600386358
2021-09-30,-0.0017934622294990396,0.0006506646119956958,0.4073544735824559,27,1.471126409997721
2021-10-29,-0.06297436139350075,-0.06152962129214849,0.24079001689204274,28,1.3784831637990012
2021-11-30,0.13347652284686676,0.13543468887855672,0.3263610052816603,28,1.5624783033058398
2021-12-31,0.0050588555864774535,0.006674752490513837,0.26931615067273057,29,1.5703826553992684
2022-01-28,0.035649275258715335,0.03642927525871535,0.13000000000000245,27,1.6263656589431092
2022-02-28,-0.020532570976668826,-0.019875342786989554,0.10953803161321178,29,1.592972190616843
2022-03-31,0.050872476227725595,0.05229443628300203,0.23699334254607302,28,1.674010630515426
2022-04-29,0.0016348492606730507,0.003134849260673424,0.25000000000006223,28,1.6767473855570831
2022-05-31,0.031243884289369556,0.03496388428936948,0.6199999999999876,29,1.7291354868539317
2022-06-30,-0.008855807050938552,-0.008315807050937915,0.09000000000010606,28,1.7138225966174225
2022-07-29,0.03604190833066386,0.03685533971364279,0.13557189716315465,29,1.775592033539728
2022-08-31,-0.014248728504920025,-0.012148728504920773,0.3499999999998753,29,1.7502921047183215
2022-09-30,-0.05403398115522065,-0.05271398115521967,0.22000000000016345,30,1.6557168541158402
2022-10-31,0.1495454939341134,0.15230549393413537,0.46000000000366287,30,1.90332184887963
2022-11-30,-0.028419219940014725,-0.026880974366169187,0.25637426230758975,30,1.8492309266396842
2022-12-30,0.0028747150779385045,0.004713761904060874,0.3065078043537283,29,1.8545469386670854
2023-01-31,0.018640944819590874,0.01982350391080143,0.1970931818684261,29,1.8891174458161195
2023-02-28,0.035950207198908284,0.036657347404708586,0.1178567009667173,30,1.9570316094162812
2023-03-31,0.11963983663248878,0.12221983663248914,0.43000000000005917,29,2.191170551451462
2023-04-28,0.007666651142092552,0.010200475362427219,0.42230403672244443,30,2.207969491662267
2023-05-31,0.013913313637307786,0.016583165077493026,0.4449752400308734,30,2.238689663701371
2023-06-30,0.07049810888699043,0.07213876459534874,0.2734426180597175,28,2.3965130513771706
2023-07-31,-0.04955967519940947,-0.047921162197624774,0.2730855002974498,30,2.2777426429397725
2023-08-31,0.023574957270784944,0.026314750185040113,0.45663215237586124,29,2.331440328420922
2023-09-28,-0.01758781944333101,-0.01650781944332377,0.18000000000120664,30,2.2904353768817547
2023-10-31,-0.009321568340348063,-0.0069924527644764645,0.388185929311933,30,2.269084926987001
2023-11-30,-0.011118802265829984,-0.010743438211610163,0.06256067570330352,30,2.243855420359457
2023-12-29,0.027788374472779258,0.028268374472926173,0.08000000002448568,30,2.306208515043181
2024-01-31,0.04746585958588238,0.0486920649648494,0.20436756316117033,30,2.4156746845939865
2024-02-29,0.008823953083331167,0.00969015846387331,0.14436756342369042,30,2.4369904846754347
2024-03-29,0.01822642781179377,0.02037882516039932,0.35873289143425785,30,2.4814081158224
2024-04-30,0.031072012035783497,0.03438867486942088,0.552777138939563,30,2.5585104586629246
2024-05-31,-0.007671727530614452,-0.006935064696979819,0.12277713893910555,30,2.5388822635398354
2024-06-28,0.01905598763373866,0.01963338904603237,0.09623356871561844,30,2.587263172557369
2024-07-31,-0.018448024148234373,-0.017848024148234293,0.10000000000001337,30,2.5395332790721934
2024-08-30,0.1595125676350829,0.16066041460626795,0.191307828530845,30,2.94462075301174
2024-09-30,-0.0006332240817014938,0.0014368185031323965,0.34500709747231506,29,2.942756148239455
2024-10-31,0.01708695340606571,0.02077494082931229,0.6146645705410969,29,2.9930388854298364
2024-11-29,0.05032855898509441,0.05104855898509442,0.12000000000000098,28,3.1436742195198732
2024-12-31,-0.03940562726876855,-0.03820562726876796,0.20000000000009854,29,3.0197957649710365
2025-01-27,-0.0022617788999208985,-0.0008599671487571676,0.2336352918606218,29,3.0129656546277546
2025-02-28,-0.0036737350491628518,-0.0030671431516361204,0.10109864958778858,29,3.0018968171004246
2025-03-31,-0.016500437597503602,-0.01503000150294102,0.24507268242709684,29,2.952364205995714
2025-04-30,0.05030223971190653,0.05536854419467879,0.8443840804620434,30,3.100874738002563
2025-05-30,0.045440703935434985,0.04601439945271636,0.09561591954689608,29,3.241780668913007
2025-06-30,-0.006784596250840013,-0.005873502078393956,0.15184902874100942,29,3.2197864959406544
2025-07-31,-0.018680394690844093,-0.018020394690846476,0.10999999999960279,28,3.1596396133762332
2025-08-29,-0.04492576270409159,-0.04234576270408755,0.4300000000006739,30,3.017690393875245
2025-09-30,0.04444352840387808,0.045763528403878,0.219999999999986,30,3.151807202609549
2025-10-31,0.02414012961104945,0.026107038608663306,0.3278181662689757,30,3.227892236989583
2025-11-28,0.015560861666872124,0.016964785168138444,0.23398725021105332,30,3.278121021564948
2025-12-31,-0.014412633534444148,-0.013534599914624119,0.14633893663667152,29,3.230874664599575
2026-01-30,-0.012166198194822179,-0.01055560404290936,0.2684323586521365,29,3.191567203087427
2026-02-27,-0.037514081378892165,-0.0359452308650094,0.2614750856471279,29,3.071838491304602
2026-03-31,0.02652428907684639,0.028605833248252208,0.34692402856763616,29,3.153316823445349
2026-04-30,-0.04684231651087455,-0.04316173675976718,0.6134299585178952,29,3.0056081587424566
