code,cluster,name,industry,close,score,weight
601166,行业集中-J66货币金融服务,兴业银行,J66货币金融服务,17.83,0.7645149806739098,0.15927151249485633
600036,行业集中-J66货币金融服务,招商银行,J66货币金融服务,37.0,0.7640322673525395,0.15882918013046052
601288,行业集中-J66货币金融服务,农业银行,J66货币金融服务,6.42,0.7336164290662789,0.13095775195845494
000001,行业集中-J66货币金融服务,平安银行,J66货币金融服务,10.79,0.7268857081149641,0.12479008352943376
600000,行业集中-J66货币金融服务,浦发银行,J66货币金融服务,9.27,0.7231604510743184,0.1213764595795222
600919,行业集中-J66货币金融服务,江苏银行,J66货币金融服务,11.05,0.7142910614080868,0.11324903087986456
601988,行业集中-J66货币金融服务,中国银行,J66货币金融服务,5.91,0.69971399182638,0.09989139319185796
000617,行业集中-J66货币金融服务,中油资本,J66货币金融服务,7.94,0.6907034150176713,0.09163458823554975
